group_id,task,n_members,start_time,end_time,duration,speaker_id,text
36196,PS3,6,61.36,61.4,0.04,3.0,Oh.
36196,PS3,6,62.48,62.8,0.32,2.0,My gosh.
36196,PS3,6,64.52,65.0,0.48,1.0,I don't think.
36196,PS3,6,65.36,66.72,1.36,2.0,"But that's really hard, right?"
36196,PS3,6,66.72,67.36,0.64,2.0,Like this I.
36196,PS3,6,67.92,72.2,4.28,4.0,"Mean, I think if we like invent as you say, like in other words, it doesn't say."
36196,PS3,6,72.32,72.84,0.52,3.0,"Yeah, I."
36196,PS3,6,73.2,75.92,2.72,4.0,Think it's more than enough to like block.
36196,PS3,6,76.76,77.96,1.2,2.0,"The block, the word sorry but."
36196,PS3,6,77.96,81.76,3.8,3.0,"But somehow you say sorry, but instinct, yeah, you cannot control yourself."
36196,PS3,6,82.4,85.2,2.8,6.0,This would be like a program in schools to teach children like.
36196,PS3,6,88.08,89.46,1.38,2.0,Everyone needs to go to RE education.
36196,PS3,6,90.68,92.4,1.72,2.0,"Oh my gosh, that's Oh no."
36196,PS3,6,92.4,94.88,2.48,5.0,Welcome delete one letter and said like Ori.
36196,PS3,6,95.68,96.32,0.64,1.0,Almost the same.
36196,PS3,6,96.68,99.36,2.68,2.0,"Oh, actually, yeah, that's actually not bad."
36196,PS3,6,99.36,100.72,1.36,2.0,"Yeah, Ori."
36196,PS3,6,105.36,105.44,0.08,1.0,Oh.
36196,PS3,6,105.92,106.72,0.8,2.0,Should we do that?
36196,PS3,6,106.72,106.84,0.12,2.0,Yeah.
36196,PS3,6,107.16,108.04,0.88,2.0,You have a good idea.
36196,PS3,6,109.24,110.28,1.04,2.0,"OK, let's do that."
36196,PS3,6,112.48,114.52,2.04,1.0,But then how do we implement that?
36196,PS3,6,115.16,115.72,0.56,5.0,Through education.
36196,PS3,6,117.64,120.48,2.84,2.0,"Everyone going back to school, everyone going back to school."
36196,PS3,6,123.88,124.44,0.56,1.0,So.
36196,PS3,6,125.16,127.28,2.12,1.0,But then what about people who are working already I.
36196,PS3,6,128.88,131.12,2.24,2.0,Think social media.
36196,PS3,6,131.12,131.32,0.2,6.0,Social.
36196,PS3,6,131.56,131.76,0.2,4.0,Social.
36196,PS3,6,132.6,133.36,0.76,3.0,Media TikTok Chat Tik.
36196,PS3,6,135.0,135.76,0.76,2.0,T.O.K chat OH.
36196,PS3,6,137.36,137.4,0.04,1.0,I.
36196,PS3,6,137.6,142.28,4.68,4.0,Think each strut of the population should be like should we manage in a different way?
36196,PS3,6,142.32,150.72,8.4,4.0,"Like young people, like child with education, young people with TikTok, old people with like compulsory training."
36196,PS3,6,151.36,152.56,1.2,2.0,Like in the workplace.
36196,PS3,6,152.72,153.72,1.0,2.0,"No, no, no."
36196,PS3,6,153.72,154.56,0.84,2.0,Every day.
36196,PS3,6,154.76,157.2,2.44,2.0,Every day you need to say or eat three times.
36196,PS3,6,158.12,158.56,0.44,2.0,OK.
36196,PS3,6,158.6,158.96,0.36,2.0,OK.
36196,PS3,6,158.96,165.68,6.72,2.0,So to reduce the spread.
36196,PS3,6,166.0,166.12,0.12,1.0,Of.
36196,PS3,6,167.44,168.08,0.64,6.0,This newness.
36196,PS3,6,169.44,178.28,8.84,2.0,"Of the new pandemic, no new disease virus."
36196,PS3,6,181.04,186.68,5.64,1.0,"New pandemic, but you can't see the spread of the pandemic because the pandemic is of the."
36196,PS3,6,186.68,187.12,0.44,2.0,New.
36196,PS3,6,187.2,188.24,1.04,1.0,"Virus, Yeah."
36196,PS3,6,188.44,189.4,0.96,2.0,Slash disease?
36196,PS3,6,189.4,190.08,0.68,2.0,I don't know.
36196,PS3,6,194.56,199.76,5.2,1.0,We could encourage people to use the word.
36196,PS3,6,208.72,212.68,3.96,1.0,This can be implemented by.
36196,PS3,6,213.24,215.04,1.8,1.0,Can I do like a list like?
36196,PS3,6,218.88,219.24,0.36,2.0,1
36196,PS3,6,220.24,225.84,5.6,1.0,For children and no.
36196,PS3,6,226.96,229.96,3.0,6.0,Like education programs in schools for children?
36196,PS3,6,234.92,244.92,10.0,1.0,"Oh, this can be implemented by setting up education programs."
36196,PS3,6,244.92,248.04,3.12,1.0,Did you say education in school?
36196,PS3,6,249.16,250.32,1.16,1.0,In schools.
36196,PS3,6,250.32,251.48,1.16,2.0,And universities.
36196,PS3,6,253.0,253.88,0.88,2.0,Oh my gosh.
36196,PS3,6,257.12,260.08,2.96,1.0,There are definitely going to be people who are going to say sorry on purpose.
36196,PS3,6,262.48,264.32,1.84,2.0,"Yeah, education and I mean."
36196,PS3,6,264.32,266.68,2.36,4.0,In that case we can implement like fees.
36196,PS3,6,267.2,267.52,0.32,1.0,"Oh, fine."
36196,PS3,6,267.52,269.08,1.56,4.0,"Fine, yeah."
36196,PS3,6,269.16,269.92,0.76,2.0,"Yeah, yeah."
36196,PS3,6,272.08,272.64,0.56,2.0,Oh my gosh.
36196,PS3,6,273.32,274.96,1.64,2.0,Education schools and universities.
36196,PS3,6,276.72,284.28,7.56,1.0,Making social media trends to encourage.
36196,PS3,6,284.28,286.52,2.24,5.0,People to.
36196,PS3,6,286.52,289.96,3.44,1.0,Encourage a younger target audience?
36196,PS3,6,292.68,295.4,2.72,1.0,What about people who are OK so jobs are next?
36196,PS3,6,295.4,297.76,2.36,1.0,But then what about like old people who are retired?
36196,PS3,6,297.76,300.72,2.96,2.0,Television newspapers.
36196,PS3,6,300.76,302.0,1.24,2.0,Do they even read newspapers now?
36196,PS3,6,302.04,302.24,0.2,2.0,Do they?
36196,PS3,6,302.24,303.28,1.04,2.0,"Yeah, maybe."
36196,PS3,6,306.28,306.64,0.36,1.0,OK.
36196,PS3,6,314.36,319.44,5.08,1.0,Noted by Oh What is a train like?
36196,PS3,6,319.44,320.24,0.8,1.0,A training programme?
36196,PS3,6,320.24,320.64,0.4,1.0,No.
36196,PS3,6,321.6,326.52,4.92,1.0,By having a training programme in at at workplaces.
36196,PS3,6,336.32,340.36,4.04,1.0,By having a daily broadcast?
36196,PS3,6,340.36,348.08,7.72,1.0,No publicly By publicly broadcasting on.
36196,PS3,6,350.16,350.84,0.68,1.0,What did you say?
36196,PS3,6,350.84,351.44,0.6,1.0,Head of state?
36196,PS3,6,352.04,360.92,8.88,1.0,No publicly broadcasting on television from the head of state.
36196,PS3,6,363.88,365.08,1.2,5.0,"Public, public science."
36196,PS3,6,368.12,368.84,0.72,1.0,Public Science.
36196,PS3,6,371.36,372.24,0.88,2.0,Anything else?
36196,PS3,6,374.2,377.2,3.0,1.0,"Oh yeah, fines by."
36196,PS3,6,379.52,382.32,2.8,5.0,Introducing fines for those who say.
36196,PS3,6,382.4,390.24,7.84,1.0,"For those who purposely Oh no, for those who say sorry man, great."
36196,PS3,6,390.64,392.52,1.88,1.0,People are going to be purposely rude as well.
36196,PS3,6,392.52,393.24,0.72,1.0,"Wow, OK."
36196,PS3,6,396.36,397.28,0.92,2.0,Is there anything else?
36196,PS3,6,397.28,397.44,0.16,2.0,No.
36196,PS3,6,397.44,397.68,0.24,2.0,Anything.
36196,PS3,6,399.52,405.12,5.6,2.0,"No, OK, I'm going to click next."
36196,PS3,6,405.76,406.04,0.28,1.0,OK.
35681,PS6,6,1.36,13.84,12.48,1.0,"OK, Yeah."
35681,PS6,6,19.16,19.88,0.72,2.0,Why not do?
35681,PS6,6,22.28,22.4,0.12,3.0,That.
35681,PS6,6,23.76,25.4,1.64,2.0,I will be the volunteer to do that.
35681,PS6,6,26.52,27.88,1.36,3.0,Who is Who is you?
35681,PS6,6,27.96,30.32,2.36,3.0,Please like in the music.
35681,PS6,6,32.68,33.48,0.8,4.0,I mean Taylor Swift.
35681,PS6,6,35.08,38.92,3.84,3.0,We could have an advert where Taylor Swift is singing in the shower.
35681,PS6,6,40.8,41.28,0.48,5.0,"And yeah, but."
35681,PS6,6,41.8,42.92,1.12,1.0,That'll be too expensive.
35681,PS6,6,42.92,43.16,0.24,1.0,Or maybe.
35681,PS6,6,43.84,44.48,0.64,4.0,She do it for free.
35681,PS6,6,45.72,51.88,6.16,4.0,She would do it for free for if you linked it to it would improve people's health.
35681,PS6,6,52.16,54.16,2.0,4.0,I guarantee she can do.
35681,PS6,6,54.4,54.72,0.32,5.0,It well.
35681,PS6,6,54.84,55.08,0.24,4.0,OK.
35681,PS6,6,56.44,57.04,0.6,1.0,Should.
35681,PS6,6,57.04,58.68,1.64,5.0,We do this OK.
35681,PS6,6,59.36,60.92,1.56,1.0,"OK, contact Taylor."
35681,PS6,6,60.92,61.12,0.2,1.0,You have.
35681,PS6,6,61.12,62.6,1.48,4.0,Different you have different icons.
35681,PS6,6,63.36,64.36,1.0,4.0,You could choose your icon.
35681,PS6,6,64.52,71.28,6.76,1.0,"OK, yeah, pick an icon prominent in social media."
35681,PS6,6,71.28,72.48,1.2,1.0,And like any media.
35681,PS6,6,72.48,85.4,12.92,5.0,"Prominent in social media, liked and followed by the public and convince the."
35681,PS6,6,86.36,89.6,3.24,4.0,To which culture?
35681,PS6,6,90.08,90.48,0.4,4.0,What culture?
35681,PS6,6,90.52,91.12,0.6,4.0,Very talented?
35681,PS6,6,92.72,92.88,0.16,4.0,Ghana.
35681,PS6,6,93.12,93.28,0.16,4.0,Ghana.
35681,PS6,6,93.36,93.72,0.36,2.0,"OK, so."
35681,PS6,6,100.56,104.08,3.52,5.0,This scientific.
35681,PS6,6,104.44,105.08,0.64,1.0,Discovery.
35681,PS6,6,107.12,108.0,0.88,5.0,Discovery.
35681,PS6,6,109.96,110.68,0.72,5.0,Encouraging.
35681,PS6,6,110.76,113.92,3.16,4.0,"What you're allowed seeing elsewhere, We're not in the shower."
35681,PS6,6,116.52,117.08,0.56,4.0,That's fascinating.
35681,PS6,6,117.72,117.8,0.08,2.0,We.
35681,PS6,6,119.24,126.36,7.12,3.0,Could also think of other ideas.
35681,PS6,6,127.16,131.36,4.2,2.0,Or maybe we can put some equipment in the bathroom to.
35681,PS6,6,131.8,132.24,0.44,6.0,Use the.
35681,PS6,6,132.24,132.4,0.16,3.0,Black.
35681,PS6,6,132.76,134.12,1.36,6.0,One to be a micro.
35681,PS6,6,135.32,135.84,0.52,4.0,Show ahead.
35681,PS6,6,136.16,136.68,0.52,6.0,Show ahead.
35681,PS6,6,137.16,138.84,1.68,4.0,But you can enter into a competition.
35681,PS6,6,139.36,140.04,0.68,2.0,Competition it.
35681,PS6,6,140.04,142.56,2.52,4.0,Can be recorded and then go into a competition.
35681,PS6,6,144.28,146.04,1.76,6.0,Then you buy Telesuite is a little sweet.
35681,PS6,6,148.16,148.56,0.4,5.0,"No, no."
35681,PS6,6,150.48,154.36,3.88,4.0,"No, the recording stuff, singing and that that goes in it's."
35681,PS6,6,155.16,156.92,1.76,5.0,Kind of like a bit of idiot and creature.
35681,PS6,6,159.12,167.12,8.0,4.0,"It's a bit like, you know that programme where they, they, they, the, the celebrities, they hear the person singing, but you don't see them."
35681,PS6,6,167.6,168.32,0.72,4.0,You don't see them.
35681,PS6,6,171.8,172.6,0.8,4.0,I'm sorry.
35681,PS6,6,172.6,172.96,0.36,4.0,Yeah.
35681,PS6,6,173.12,176.28,3.16,6.0,It's just we have ATV show like this that you can't see the.
35681,PS6,6,176.36,178.2,1.84,6.0,You can only listen to their voice.
35681,PS6,6,178.2,178.84,0.64,6.0,"Yeah, yeah."
35681,PS6,6,178.84,181.88,3.04,6.0,And then you and then push the button and then you turn around to see the performance.
35681,PS6,6,182.08,182.2,0.12,6.0,Yeah.
35681,PS6,6,182.24,182.88,0.64,6.0,And the one with.
35681,PS6,6,185.0,185.88,0.88,3.0,The best voice?
35681,PS6,6,185.88,193.48,7.6,3.0,That would be a nice competition with some incentives.
35681,PS6,6,194.4,194.6,0.2,4.0,Yeah.
35681,PS6,6,194.64,196.52,1.88,4.0,You need incentives to encourage people.
35681,PS6,6,196.52,196.64,0.12,4.0,Yeah.
35681,PS6,6,198.68,200.32,1.64,1.0,"Guys, but realistically."
35681,PS6,6,202.48,204.08,1.6,4.0,"I was being realistic, actually, boy."
35681,PS6,6,204.72,205.04,0.32,5.0,Oh.
35681,PS6,6,207.76,209.44,1.68,1.0,Do you think that's more of us than I?
35681,PS6,6,210.48,211.4,0.92,3.0,Think that would work?
35681,PS6,6,211.76,212.24,0.48,5.0,"OK, like."
35681,PS6,6,212.24,212.48,0.24,1.0,You don't.
35681,PS6,6,213.2,226.84,13.64,3.0,"Record yourself like in the shower, but you can just record yourself singing and then you make a submission and the one with the best voice is given like some cash prize or something or a trip to Dubai."
35681,PS6,6,228.56,231.88,3.32,3.0,"OK, yeah, yeah, OK."
35681,PS6,6,231.88,232.32,0.44,3.0,The place that they.
35681,PS6,6,232.4,234.2,1.8,6.0,Declare for the context.
35681,PS6,6,234.76,243.08,8.32,1.0,"But The thing is like, I'm wondering if the people are only going to do it to participate, they will do it once and then they just won't do it again."
35681,PS6,6,244.4,258.12,13.72,1.0,"Well, instead, if it's somebody that they know that they've seen that talks about the results and the research that if they do it continuously, they will be happy for 20 minutes every time they shower, they will be happy."
35681,PS6,6,258.12,266.84,8.72,1.0,"I feel like that has more of an impact because otherwise, if they it's one and done, if they record themselves, they send it, then then maybe just forget about it."
35681,PS6,6,266.84,266.88,0.04,1.0,I.
35681,PS6,6,266.88,271.44,4.56,6.0,Think they need to practice more so as to get better recording.
35681,PS6,6,271.64,271.8,0.16,5.0,Like.
35681,PS6,6,272.04,272.76,0.72,1.0,"OK, just."
35681,PS6,6,272.96,274.2,1.24,6.0,Just just guess that.
35681,PS6,6,275.08,276.56,1.48,3.0,That that point is more sustainable.
35681,PS6,6,277.52,297.81,20.29,1.0,"Yeah, like I'm thinking more like long term, just go behind the research study, do it because of course if a scientist goes in a commercial and nobody knows him, people will forget about it."
35681,PS6,6,297.81,301.21,3.4,1.0,"But if Taylor Swift does it, I think that people would remember."
35681,PS6,6,302.69,305.25,2.56,4.0,Can sing with them so they can sing.
35681,PS6,6,305.29,307.77,2.48,4.0,You can have you can choose on your shower.
35681,PS6,6,308.32,315.28,6.96,4.0,You have 10 choices and they sing with you basically so you can do duos with them in the shower.
35681,PS6,6,317.32,326.16,8.84,1.0,So maybe Taylor can also advertise an app that facilitates this sing in the shower with the thing about.
35681,PS6,6,327.24,327.64,0.4,4.0,It is.
35681,PS6,6,327.64,338.12,10.48,4.0,"You've got to be able to choose your icon because someone, right, someone, maybe an American might choose or Canada might choose Taylor Swift or someone, maybe, I don't know, in Ghana where they don't sing, might have to choose."
35681,PS6,6,338.12,339.92,1.8,4.0,Someone in Ghana would have a better chance.
35681,PS6,6,339.92,340.52,0.6,5.0,Of convincing.
35681,PS6,6,341.68,342.44,0.76,4.0,But it would have to you.
35681,PS6,6,342.76,343.72,0.96,4.0,"So, yeah."
35681,PS6,6,343.8,347.76,3.96,4.0,"So culturally, you'd need to have a range of options, wouldn't you?"
35681,PS6,6,347.92,348.16,0.24,4.0,You know.
35681,PS6,6,351.48,365.16,13.68,1.0,She'll advertise the launching of an app of an international app where you can pick your singing icon or musical icon.
35681,PS6,6,366.12,367.04,0.92,4.0,You're singing.
35681,PS6,6,369.04,380.44,11.4,1.0,You're singing partner to sing together in the shower.
35681,PS6,6,385.76,396.88,11.12,1.0,The app will have singing partners from all over the world.
35681,PS6,6,403.28,403.8,0.52,5.0,And they?
35681,PS6,6,406.12,406.4,0.28,3.0,Give.
35681,PS6,6,408.76,409.44,0.68,4.0,You feedback?
35681,PS6,6,410.88,411.76,0.88,4.0,"Yeah, an AI of the."
35681,PS6,6,411.84,415.12,3.28,5.0,Person they AI gives you feedback.
35681,PS6,6,416.72,416.96,0.24,4.0,So every.
35681,PS6,6,418.16,418.56,0.4,5.0,Every.
35681,PS6,6,426.16,428.92,2.76,2.0,Time you sing the song and you will get your score right and you.
35681,PS6,6,436.6,437.04,0.44,5.0,Can move it.
35681,PS6,6,438.0,438.12,0.12,4.0,And.
35681,PS6,6,438.44,438.56,0.12,5.0,The.
35681,PS6,6,438.6,445.6,7.0,4.0,"Winning prizes, trips to the concert of that person, your icon, that's your winning prize."
35681,PS6,6,446.16,450.52,4.36,4.0,People would sing in the shower to get tickets to Taylor Swift.
35681,PS6,6,450.6,451.12,0.52,4.0,Would they?
35681,PS6,6,451.16,453.72,2.56,4.0,"Would, Wouldn't they?"
35681,PS6,6,453.72,454.24,0.52,4.0,"Yeah, absolutely."
35681,PS6,6,454.28,455.24,0.96,4.0,And I think.
35681,PS6,6,455.24,458.96,3.72,5.0,"They would benefits for those who continue, I think."
35681,PS6,6,459.64,460.96,1.32,3.0,That's where the.
35681,PS6,6,461.92,472.24,10.32,5.0,Benefits would come in continue doing it and I I up on the.
35681,PS6,6,472.24,479.04,6.8,1.0,Leader board tickets.
35681,PS6,6,480.84,492.0,11.16,4.0,"You you need yeah, so tickets, but sometimes you can give them, you know, celebrities, you know, to give them the the, you know, get the museum and collect and you know, you really saw sell the live with."
35681,PS6,6,492.96,493.44,0.48,3.0,Taylor Swift.
35681,PS6,6,494.72,499.32,4.6,5.0,"Yeah, celebrity encouraged."
35681,PS6,6,499.88,500.92,1.04,1.0,To offer.
35681,PS6,6,500.92,502.24,1.32,5.0,Experiences.
35681,PS6,6,503.84,504.16,0.32,5.0,"Yeah, yeah."
35681,PS6,6,504.48,515.48,11.0,6.0,I don't know if if it would be too insane because if you if you get a considerable score you can reduce the cost of water.
35681,PS6,6,516.08,516.28,0.2,2.0,Reduce.
35681,PS6,6,516.92,517.56,0.64,2.0,"Oh, same."
35681,PS6,6,517.64,518.56,0.92,2.0,Like yeah.
35681,PS6,6,520.2,523.76,3.56,6.0,"That's a very, very like attractive incentive."
35681,PS6,6,524.0,526.48,2.48,4.0,"Yeah, yeah, because 20 minutes in the shower is a long."
35681,PS6,6,526.52,530.8,4.28,5.0,Time it is it.
35681,PS6,6,532.0,533.68,1.68,4.0,Is so it's really interesting.
35681,PS6,6,533.76,533.88,0.12,4.0,Yeah.
35681,PS6,6,533.96,534.08,0.12,4.0,Yeah.
35681,PS6,6,535.36,537.84,2.48,4.0,"So you could choose if that could be one reward, couldn't it?"
35681,PS6,6,537.84,538.48,0.64,4.0,"Yeah, yeah, yeah."
35681,PS6,6,541.48,543.76,2.28,1.0,So what did you guys?
35681,PS6,6,543.76,544.48,0.72,5.0,Say.
35681,PS6,6,544.76,550.04,5.28,3.0,Reduced water cost Reduced water cost of the monthly.
35681,PS6,6,550.92,552.2,1.28,4.0,Water bills participation.
35681,PS6,6,552.52,555.96,3.44,4.0,"If you sign up for it that you get, you get reduced water bills."
35681,PS6,6,556.28,557.68,1.4,5.0,"All right, dissipation."
35681,PS6,6,557.68,559.16,1.48,1.0,Comes with other benefits.
35681,PS6,6,562.04,578.56,16.52,5.0,Additional benefits utilities will be reduced in.
35681,PS6,6,578.56,586.28,7.72,1.0,"Some regions, I mean, I don't, I don't know how that's super realistic."
35681,PS6,6,586.72,590.88,4.16,1.0,So we would part you would have to partner with like the utility providers.
35681,PS6,6,591.44,591.56,0.12,3.0,Yeah.
35681,PS6,6,592.24,592.44,0.2,4.0,Yeah.
35681,PS6,6,592.48,596.52,4.04,4.0,But what they could do is the long term benefits.
35681,PS6,6,596.68,600.84,4.16,4.0,"If you have people healthy longer, you save on your health bills, yes."
35681,PS6,6,602.48,603.36,0.88,1.0,OK.
35681,PS6,6,604.2,604.84,0.64,4.0,You save this that means.
35681,PS6,6,604.96,605.4,0.44,5.0,You would.
35681,PS6,6,606.64,611.48,4.84,3.0,Have to like work in partnership with the government to implement.
35681,PS6,6,612.24,612.36,0.12,4.0,Yeah.
